id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
414417,Old World Charm Home in Cottesloe,1341218,David & Inge,,COTTESLOE,-31.99888,115.75851,Entire home/apt,480,3,15,2018-12-31,0.24,3,340
420848,Modern Comfortable Accommodation,2093032,Deb & Tony,,WANNEROO,-31.72403,115.78601,Private room,95,2,6,2016-09-06,0.07,1,365
423049,Cycling Heaven in the City!,2103766,Rick & Sandi,,BASSENDEAN,-31.89739,115.94972,Private room,151,1,0,,,1,365
423227,Eclectic Room for Vegan Guests,1724505,Linda,,VINCENT,-31.93885,115.8811,Private room,70,2,49,2018-11-25,0.61,2,365
428002,Spacious queen room AC NBN WiFi,1548293,Yan,,GOSNELLS,-32.03206,115.95826,Private room,54,7,4,2016-03-05,0.05,8,346
429588,"2 Bdrm, 1 Bthrm-City-WIFI-Pool-on Free Bus Route",2091272,Brenda,,PERTH,-31.95933,115.8722,Entire home/apt,270,2,25,2019-01-09,0.48,1,250
433850,Blue Lilly! Fremantle Garden Studio,2156223,Silke,,FREMANTLE,-32.06523,115.7546,Entire home/apt,97,3,98,2018-09-29,1.24,1,344
448078,"259 From Behind! Location, Location, Location.",2225308,Sandy & Joe,,BELMONT,-31.96998,115.92894,Entire home/apt,102,1,449,2019-03-05,5.41,1,319
453729,"Mint Studio Apartment, Private 1 room, sleeps 2",2096714,Kurt,,VICTORIA PARK,-31.98428,115.90502,Entire home/apt,60,3,17,2019-02-19,0.21,2,61
454941,Peaceful large queen room by creek,1548293,Yan,,GOSNELLS,-32.03289,115.95762,Private room,54,7,7,2017-02-28,0.10,8,340
455658,Your Own Room - Spacious House Next to a Park,2264870,Edwin,,COCKBURN,-32.17133,115.84797,Private room,26,2,6,2018-10-13,0.17,1,354
461699,Spacious Home with Pool & BBQ ,2295050,Michael,,MELVILLE,-32.05106,115.85989,Private room,84,1,15,2016-11-04,0.19,1,365
471387,ROOM FURNISHED IN 2STOREY WITH VIEW,2338221,Di,,JOONDALUP,-31.75102,115.75958,Private room,36,2,6,2019-02-17,0.12,1,111
487248,Bougainvillea Lodge,2411341,Judy,,WYNDHAM-EAST KIMBERLEY,-15.70481,128.68301,Private room,230,2,5,2017-07-20,0.08,1,362
502563,Resort-Style Home,2479925,El,,JOONDALUP,-31.76679,115.78872,Entire home/apt,320,7,10,2018-04-03,0.12,2,255
520004,Lennyland: Sweet Home Away Frm Home,2559435,Lenny,,GOSNELLS,-32.07547,115.99265,Private room,40,2,2,2017-07-09,0.03,1,365
527722,Single Room shared bathroom and facilities,2593463,Anna,,COOLGARDIE,-31.26191,120.0207,Private room,80,1,9,2018-08-11,0.34,4,0
529187,Experience hospitality in our home!,2599999,Miri,,ARMADALE,-32.17342,116.0065,Private room,151,1,0,,,1,365
541072,"Beachside House-Prevelly Villas,Margaret River",2659891,Deirdre And Peter,,AUGUSTA-MARGARET RIVER,-33.97896,114.99394,Entire home/apt,220,2,12,2018-10-06,0.19,10,220
552762,Rose on Surrey!  Bed and Breakfast,2716604,Michele,,BELMONT,-31.95904,115.90662,Private room,95,2,108,2018-10-18,1.33,3,362
553144,Bring the family to Perth - 5 Star Reviews!,2718327,Sandra,,VINCENT,-31.92301,115.8572,Entire home/apt,320,3,2,2013-09-02,0.03,1,337
565409,Platinum Rm Aircon Super King or 2 king singles,2780298,Vicki,,GOSNELLS,-32.04664,115.95383,Private room,100,1,17,2016-07-11,0.21,4,365
566299,Seclusions of Yallingup Luxury B&B,2785485,Fran,,BUSSELTON,-33.69033,115.06166,Private room,254,1,0,,,1,179
566327,Cape Illawarra - Architect's Bliss! Bush/wine/surf,2785721,Geri & Greg,,AUGUSTA-MARGARET RIVER,-33.94986,115.0574,Entire home/apt,280,3,19,2018-12-27,0.25,2,270
566402,Silver Room Aircon Breakfast Queen Bed,2780298,Vicki,,GOSNELLS,-32.04633,115.95417,Private room,95,1,12,2015-06-08,0.15,4,365
586145,Relaxed Home & Helpful Host! Queen2,2889853,Shelli,,JOONDALUP,-31.84262,115.78264,Private room,80,1,6,2013-05-25,0.08,3,365
588298,Semi Detached Suite - Close to City,2901891,Annette,,VINCENT,-31.92332,115.85413,Entire home/apt,75,2,246,2019-02-27,3.08,1,235
592264,Swan River B&B,2923755,Rikki,,BELMONT,-31.9303,115.93864,Private room,181,2,0,,,1,365
594849,LUXURY RETRO STYLE DUPLEX PERTH,2939181,Rika,,SOUTH PERTH,-31.98394,115.88867,Entire home/apt,125,1,454,2019-02-28,5.84,1,325
600831,FIFO CONVENIENCE/executive stay,2972842,Jocelyn,,BELMONT,-31.95189,115.91298,Entire home/apt,100,90,0,,,1,173
612029,"4x2 Shona’s Shack - Waikiki WA
Shared living area",3036177,Shona,,ROCKINGHAM,-32.31401,115.75991,Private room,50,14,1,2015-08-19,0.02,1,363
616860,Close to City Centre Rooms ,3057568,Dave,,STIRLING,-31.90816,115.83908,Private room,75,1,58,2019-01-01,0.74,1,365
620070,Relaxed home/helpful host Queen 3,2889853,Shelli,,JOONDALUP,-31.84431,115.7837,Private room,80,1,2,2013-04-05,0.03,3,365
620101,Relaxed Home & Helpful Host! Queen1,2889853,Shelli,,JOONDALUP,-31.84316,115.78268,Private room,90,3,11,2013-06-16,0.14,3,365
622652,Big Red House on Settlers Hill,3086862,Julie,,ROCKINGHAM,-32.34194,115.81245,Private room,100,3,3,2014-10-05,0.04,2,365
623004,Super Comfy Home GREAT LOCATION,3080838,Kellie,,STIRLING,-31.89417,115.8005,Entire home/apt,105,5,5,2015-05-24,0.06,2,19
624479,Cafe Heaven Mt Lawley 10min to CITY,3098327,Merrian,,VINCENT,-31.93947,115.873,Private room,60,2,38,2019-02-19,0.48,2,16
626799,Cosy Bedroom 10 min to airport,1460059,Baz,,SWAN,-31.90452,115.99455,Private room,55,1,24,2016-03-02,0.30,2,365
634700,The Fremantle Stone Cottage,3161391,Michael,,FREMANTLE,-32.06338,115.75909,Entire home/apt,181,3,17,2019-01-05,0.23,16,42
636123,Trigg Ocean View B&B,2785721,Geri & Greg,,STIRLING,-31.86909,115.75261,Entire home/apt,129,2,63,2019-02-11,0.80,2,272
636338,Nature-lovers paradise 20min to CBD,1548293,Yan,,GOSNELLS,-32.03347,115.95822,Private room,53,7,6,2015-03-02,0.08,8,365
642944,"Queen room, own bathroom shared kitchen",2593463,Anna,,COOLGARDIE,-31.23118,120.17,Private room,67,1,13,2018-09-20,0.56,4,0
645598,The Budget House 12km from Perth in leafy setting,1556947,Amber,,WANNEROO,-31.84731,115.85116,Entire home/apt,88,3,62,2019-03-04,0.81,2,357
650246,Treetops Guest House,1271454,Greg & Heather,,CHITTERING,-31.55583,116.03202,Private room,115,1,5,2016-09-15,0.09,1,365
653304,Katz Knook,3285053,Kat,,JOONDALUP,-31.76906,115.78979,Private room,115,2,6,2016-06-26,0.08,1,365
658772,"Mint Studio Apartment ""5"", self catering",2096714,Kurt,,VICTORIA PARK,-31.98239,115.90456,Entire home/apt,57,3,67,2019-02-05,0.86,2,74
661142,Love this private holiday home,3337858,C,,SOUTH PERTH,-32.02124,115.87236,Private room,129,1,0,,,2,365
661474,★Family Home★Deluxe & Ideal★FREE WIFI & GIFTS,3339927,Amirah,,CANNING,-32.07286,115.92149,Entire home/apt,190,3,3,2019-02-24,0.09,6,88
662655,Comfy double room by creek AC NBN,1548293,Yan,,GOSNELLS,-32.0335,115.95986,Private room,45,7,7,2019-03-01,0.09,8,365
662660,Cafe Heaven Blue Room Mt Lawley,3098327,Merrian,,VINCENT,-31.93798,115.87341,Private room,43,2,72,2019-01-16,0.95,2,20
667201,Leafy Courtyard Aptmt! Mt Lawley,3374886,Geoff & Lyn,,STIRLING,-31.93019,115.87867,Entire home/apt,85,3,152,2019-02-15,1.92,1,247
668366,The Coach House - Rustic Charm &  Pool,3383167,Noelene,,SUBIACO,-31.95028,115.82215,Entire home/apt,119,3,47,2019-02-22,0.59,1,335
670060,Great Value Ensuite @Victoria Park!,2148357,Ingrid,,VICTORIA PARK,-31.97693,115.90151,Private room,90,1,15,2016-04-17,0.19,6,358
672458,Welcome to our cosy house,3339927,Amirah,,CANNING,-32.03625,115.91183,Entire home/apt,181,3,3,2018-12-19,0.09,6,90
678944,Black George House Country Retreat,3455563,Gordon,,MANJIMUP,-34.31527,116.17746,Entire home/apt,119,1,220,2019-03-06,2.83,1,308
682266,John & Lyns/Quiet Family Home,793327,Lyn,,JOONDALUP,-31.75782,115.75606,Private room,28,2,26,2019-02-18,0.34,1,362
682524,Perth Pearsall Flat 23km From City!,1556947,Amber,,WANNEROO,-31.7782,115.81276,Entire home/apt,80,3,63,2019-03-02,0.82,2,270
696066,Sorrento Breeze Luxury 300m to beach,3564183,Beverley,,JOONDALUP,-31.83408,115.74945,Private room,200,2,9,2019-01-06,0.12,3,347
701317,Beautiful Beaches close by 2,733345,Jacqueline,,JOONDALUP,-31.77342,115.76543,Private room,50,1,33,2018-05-13,0.42,3,353
704161,"Fun, family friendly home in Leederville, Perth",3481073,Fleur,,VINCENT,-31.92989,115.83986,Entire home/apt,119,1,49,2018-09-19,0.64,1,2
706728,Kambarang,3632460,Sherry (And Barrie),,DONNYBROOK-BALINGUP,-33.56131,115.9851,Entire home/apt,118,2,100,2019-02-17,1.32,1,357
713282,"Beachfront the WEDGE Halls Head, Mandurah",3671146,Denise & Barry,,MANDURAH,-32.52734,115.69472,Entire home/apt,189,3,10,2018-06-06,0.19,2,361
718652,Unique Duplex with Treetop Balcony,1724505,Linda,,VINCENT,-31.94041,115.88001,Entire home/apt,80,3,34,2019-01-05,0.44,2,0
720731,Milmac Ridge - Margaret River Wine!,3720773,Steve,,BUSSELTON,-33.63046,115.10308,Entire home/apt,220,2,168,2019-01-28,2.24,1,321
725357,Single Room for Rent in Vic Park!,2148357,Ingrid,,VICTORIA PARK,-31.97716,115.90322,Private room,45,1,21,2018-01-04,0.27,6,356
725802,Mr G Stone,3762101,Graeme & Ros,,ROCKINGHAM,-32.28066,115.71872,Private room,119,1,1,2015-02-22,0.02,1,365
725819,Room single Upmarket  near beaches +costs included,3754542,Margaret,,STIRLING,-31.91552,115.77871,Private room,55,2,8,2018-09-16,0.11,9,325
726815,Homely House Close to City and Parks!,3763810,Terri,,VINCENT,-31.94164,115.85671,Entire home/apt,139,3,115,2019-01-29,1.55,1,233
730316,Room by the beach 300 meters away,2889790,Kerryn And Marty,,CAMBRIDGE,-31.94867,115.75977,Private room,80,1,0,,,1,365
731606,Viewport Apartment - Fremantle,3808149,Jo,,FREMANTLE,-32.04376,115.7436,Entire home/apt,78,4,144,2019-03-05,1.88,1,269
739993,One Bedroom Apartment @ The Waldorf,3872122,Belinda,,PERTH,-31.95559,115.84813,Entire home/apt,109,1,178,2019-02-23,2.31,1,325
742186,Tranquil House in South Fremantle!,3885892,Kali,,FREMANTLE,-32.06356,115.7549,Entire home/apt,225,3,21,2019-01-01,0.39,1,0
743835,The Goody House Bed & Breakfast,3899106,Pär-Johan & Allan,,SOUTH PERTH,-32.01732,115.86857,Private room,80,2,53,2019-02-18,0.69,1,303
747648,PERTH CITY-G/F GARDEN APARTMENT,3925559,Lina,,STIRLING,-31.9251,115.88111,Entire home/apt,95,2,71,2019-03-02,0.93,2,289
748558,Gorgeous Fremantle Home-stay!!!,3932387,Lee,,FREMANTLE,-32.06442,115.75101,Private room,155,1,0,,,1,365
753453,Templemore Gardens_Single Bedroom 2,691076,Pauline,,SOUTH PERTH,-32.01779,115.88466,Private room,73,2,9,2019-02-01,0.12,2,365
756766,Four on Whatley Perth Maylands flat,512735,Sigrid,,BAYSWATER,-31.92752,115.8931,Entire home/apt,71,7,19,2019-02-22,0.31,10,333
756802,Sevenoaks Apartment Perth Maylands,512735,Sigrid,,BAYSWATER,-31.92722,115.90156,Entire home/apt,90,7,3,2019-02-12,0.04,10,359
756823,The Salon at 19 Sevenoaks  Maylands Perth,512735,Sigrid,,BAYSWATER,-31.92825,115.90278,Entire home/apt,90,7,19,2019-02-04,0.26,10,351
760274,Comfy room-150m away from train st.,3796820,Andrew Tashi,,CLAREMONT,-31.97136,115.7889,Private room,60,2,67,2018-07-25,0.87,1,319
760919,Seaside Short Term Rental Apartment,4011409,Wendy,,JOONDALUP,-31.83472,115.75214,Entire home/apt,60,6,98,2019-02-16,1.31,1,235
764096,Private Studio - walk to the beach,4028111,Carrie,,AUGUSTA-MARGARET RIVER,-33.99252,114.99574,Entire home/apt,115,1,313,2019-02-24,4.06,1,119
768678,Inner City / Kings Park / West End,4054831,Graeme,,PERTH,-31.95353,115.84769,Private room,70,7,3,2016-09-13,0.04,1,365
777591,Seashells Villa,4101027,Mel,,BUSSELTON,-33.65363,115.3295,Entire home/apt,181,2,159,2019-02-18,2.09,1,255
780236,Stylish Apartment in West Perth,4114428,Jodie,,PERTH,-31.94558,115.84366,Private room,119,1,1,2015-10-25,0.02,1,365
785924,Small Single Room for Rent Vic Park,2148357,Ingrid,,VICTORIA PARK,-31.97805,115.90195,Private room,43,1,41,2019-02-17,0.54,6,252
786046,Cape Villas Dunsborough Unit 2,4143995,Jacqui,,BUSSELTON,-33.62099,115.09251,Entire home/apt,215,2,72,2019-02-03,1.02,1,312
787908,Upscale home near Burns Beach ,2753824,Linley,,WANNEROO,-31.71074,115.80041,Private room,70,5,1,2013-02-22,0.01,1,365
787951,Oceanview 1 bed Spa Apt at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.83011,115.74739,Entire home/apt,279,3,2,2018-10-07,0.16,6,321
787990,Oceanview Hotel Studio at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.83117,115.74602,Private room,229,3,2,2018-02-18,0.08,6,320
787999,2 Bedroom Apartment at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.83114,115.74808,Entire home/apt,249,3,19,2018-12-31,0.31,6,310
792735,Homestay Fremantle -Jamaican style,1499763,Meredith,,FREMANTLE,-32.07465,115.77391,Private room,50,1,1,2014-11-25,0.02,1,364
798305,MARGARET RIVER WA HOUSE,4204269,Ruth And Sarah,,AUGUSTA-MARGARET RIVER,-33.94104,115.24455,Entire home/apt,260,2,45,2019-01-09,0.60,5,353
798602,Tipi Stay on Permaculture Farm,4206094,Do,,AUGUSTA-MARGARET RIVER,-33.91745,115.04197,Private room,100,2,175,2019-01-30,2.33,2,259
802600,Bayswater Views Holiday House,4223738,Kathryn,,BAYSWATER,-31.92566,115.91189,Entire home/apt,200,4,24,2019-02-25,0.35,1,346
804673,RESORT STYLE LIVING CLOSE TO MARINA,4235693,Carolynn,,WANNEROO,-31.68228,115.71352,Private room,119,3,0,,,1,365
806329,The Beach house - Fremantle,3161391,Michael,,FREMANTLE,-32.07007,115.7575,Entire home/apt,161,3,9,2018-03-24,0.14,16,310
806349,The Alma house,3161391,Michael,,FREMANTLE,-32.05759,115.75421,Entire home/apt,250,3,34,2018-12-27,0.52,16,339
811315,"North Freo Chic,executive house + Wifi + NETFLIX",4266413,Jennifer,,FREMANTLE,-32.03319,115.75378,Entire home/apt,181,5,50,2019-02-24,0.79,1,227
811432,Magnificent Water Front Property - 3 Bedrooms!,3232652,Barry & Viv,,MELVILLE,-32.03362,115.85298,Private room,98,1,180,2019-01-27,2.43,1,264
820818,Fremantle Sailwind Studio,4310618,Isabel,,FREMANTLE,-32.06201,115.76176,Entire home/apt,100,1,2,2015-11-14,0.04,1,220
822355,Fremantle/Cottesloe area  2 x 1,4317760,Cottesloe,,COTTESLOE,-31.99327,115.75527,Entire home/apt,129,7,2,2017-02-11,0.08,2,365
824473,An Ocean View Hillarys/SorrenVilla,4284891,Kathy,,JOONDALUP,-31.82914,115.75073,Entire home/apt,165,3,25,2019-01-12,0.39,1,322
827350,Newly renovated quiet oasis in the city centre,3512722,Jemma,,PERTH,-31.95161,115.85654,Entire home/apt,129,1,230,2019-01-21,3.03,2,333
829122,Fremantle City Delux Apartment,4345883,Nathan,,FREMANTLE,-32.05346,115.74691,Entire home/apt,159,2,19,2019-01-04,0.27,1,67
829189,Mandurah Canals Luxury Retreat,4346152,Vicki,,MANDURAH,-32.53533,115.7097,Entire home/apt,320,2,2,2019-01-28,0.04,1,341
831160,Spacious 3 BR Apartment Near the Swan River,1778078,WA Stay Properties,,BELMONT,-31.95274,115.91169,Entire home/apt,200,4,6,2018-06-25,0.20,22,154
831178,Chez on Kintail close to public transport,1778078,WA Stay Properties,,MELVILLE,-32.0111,115.85034,Entire home/apt,181,4,7,2019-02-10,0.14,22,179
838034,Close to Perth CBD & airport,2246468,Salim,,CANNING,-32.01994,115.94506,Private room,45,7,0,,,1,340
839589,Orient cabin,3161391,Michael,,FREMANTLE,-32.07276,115.75156,Entire home/apt,151,3,13,2019-02-25,0.18,16,346
839601,Resort Style Home Stay with Swimming pool,4386112,Kathy,,SOUTH PERTH,-31.99379,115.8759,Private room,148,6,0,,,1,365
845658,"Cosy 2Bdrm Cottage,big Backyard for Kids & FurKids",4415443,Claire,,SOUTH PERTH,-31.97987,115.88711,Entire home/apt,115,1,87,2019-02-22,1.36,1,311
862215, South Fremantle Cafes & Beach,4519171,Karina,,FREMANTLE,-32.07065,115.76228,Entire home/apt,115,3,70,2019-01-27,0.95,1,340
863241,Room in Fremantle heritage home,4526079,Agnieshka,,FREMANTLE,-32.05865,115.75123,Private room,60,4,28,2018-11-15,0.38,2,17
864338,room to rent for one or two people ,4535468,Michael,,COCKBURN,-32.12673,115.77376,Private room,97,1,0,,,1,365
865205,Madora Bay Retreat,4504120,Lanna,,MANDURAH,-32.48493,115.75107,Private room,60,2,8,2017-10-11,0.11,2,363
865206,Madora Bay Retreat Room no 2,4504120,Lanna,,MANDURAH,-32.48452,115.75053,Private room,60,2,11,2017-09-13,0.22,2,365
868079,"STUDY ROOM,Friendly,Big house,bike,airport pickup",4570709,Amy'S Homestay,,COCKBURN,-32.08943,115.84003,Private room,33,1,90,2019-02-27,1.26,4,294
868116,"COZY Room, Double Bed, Loan car, Airport pickup",4570709,Amy'S Homestay,,COCKBURN,-32.08911,115.84135,Private room,26,1,121,2019-02-19,1.71,4,360
873778,Mullaloo  Retreat,4612849,Paul & Meg,,JOONDALUP,-31.78527,115.74526,Entire home/apt,90,7,13,2018-11-27,0.24,1,309
875893,BY RIVER & OCEAN - McALLISTER HOUSE,4625299,John,,MOSMAN PARK,-32.02191,115.75913,Entire home/apt,175,3,87,2019-03-01,1.17,1,172
877423,"Perth, Fremantle, Murdoch areas all in easy reach",3776268,Richard,,FREMANTLE,-32.0683,115.79535,Entire home/apt,90,4,63,2019-02-05,0.85,1,330
877482,Sorrento Breeze - The Garden Room,3564183,Beverley,,JOONDALUP,-31.83421,115.74981,Private room,100,1,19,2019-02-21,0.26,3,347
877526,Sorrento Breeze - The Tranquil Room,3564183,Beverley,,JOONDALUP,-31.83284,115.75076,Private room,100,1,25,2019-02-19,0.34,3,347
881097,Luxury Home from $110 per  night,4661495,Patrick,,MELVILLE,-32.01944,115.84528,Private room,109,1,28,2019-03-05,0.38,1,351
