id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
448078,"259 From Behind! Location, Location, Location.",2225308,Sandy & Joe,,BELMONT,-31.9699800988385,115.9289365981302,Entire home/apt,104,1,329,2018-06-28,4.38,1,342
454941,Peaceful large queen room by creek,1548293,Yan,,GOSNELLS,-32.03288905120218,115.95762410998215,Private room,54,7,7,2017-02-28,0.12,8,343
455658,Your Own Room - Spacious House Next to a Park,2264870,Edwin,,COCKBURN,-32.17132818308612,115.84796684523563,Private room,26,2,5,2017-09-27,0.18,1,363
461699,Spacious Home with Pool & BBQ ,2295050,Michael,,MELVILLE,-32.05105981991267,115.8598888312619,Private room,83,1,15,2016-11-04,0.21,1,365
471387,ROOM FURNISHED IN 2STOREY WITH VIEW,2338221,Di,,JOONDALUP,-31.751023368702274,115.75957551296527,Private room,40,3,1,2015-02-14,0.02,1,0
472502,Priv Rm-Family House! Females Only,1296067,Elena,,GOSNELLS,-32.09091128526069,115.98056857995022,Private room,61,1,2,2013-02-26,0.03,1,365
487248,Bougainvillea Lodge,2411341,Judy,,WYNDHAM-EAST KIMBERLEY,-15.704805168238536,128.68300559284077,Private room,230,2,5,2017-07-20,0.10,1,365
502563,Resort-Style Home,2479925,E,,JOONDALUP,-31.76679122732854,115.78871866664831,Entire home/apt,320,7,10,2018-04-03,0.13,2,263
510516,Self Contained Unit,1949893,Jennifer,,STIRLING,-31.850138827920162,115.83697822051566,Entire home/apt,50,2,29,2018-04-29,0.80,1,261
520004,Lennyland: Sweet Home Away Frm Home,2559435,Lenny,,GOSNELLS,-32.07547401745268,115.99264694745492,Private room,47,2,2,2017-07-09,0.03,2,365
527722,Single Room shared bathroom and facilities,2593463,Anna,,COOLGARDIE,-31.2619109761501,120.02070334823485,Private room,79,1,7,2018-06-21,0.38,4,84
529187,Experience hospitality in our home!,2599999,Miri,,ARMADALE,-32.173420338729144,116.00649600285831,Private room,149,1,0,,,1,365
533769,Relaxed quiet close to the beach,2623753,Susan,,FREMANTLE,-32.063522773262854,115.75369563221021,Private room,110,2,51,2018-03-05,0.73,1,149
541072,"Beachside Prevelly Villas,Pet Friendly Beach house",2659891,Deirdre And Peter,,AUGUSTA-MARGARET RIVER,-33.97895718942252,114.99394118578992,Entire home/apt,219,2,11,2018-06-25,0.20,5,238
552762,Rose on Surrey!  Bed and Breakfast,2716604,Michele,,BELMONT,-31.959040421778127,115.90661734019056,Private room,96,2,106,2018-03-14,1.45,2,311
553144,"Stylish Townhouse, Close to Everything",2718327,Sandra,,VINCENT,-31.923007922237275,115.85720402298378,Entire home/apt,289,3,2,2013-09-02,0.03,1,365
565409,Platinum Rm Aircon Super King or 2 king singles,2780298,Vicki,,GOSNELLS,-32.04664035671708,115.95383168549856,Private room,100,1,17,2016-07-11,0.24,4,326
566299,Seclusions of Yallingup Luxury B&B,2785485,Fran,,BUSSELTON,-33.69033282628134,115.06165892965076,Private room,254,1,0,,,1,179
566327,Architect's Bliss! Bush/wine/surf,2785721,Geri & Greg,,AUGUSTA-MARGARET RIVER,-33.949855303000426,115.05739978939609,Entire home/apt,280,3,17,2018-06-04,0.25,2,304
566402,Silver Room Aircon Breakfast Queen Bed,2780298,Vicki,,GOSNELLS,-32.0463347110108,115.95417010960159,Private room,96,1,12,2015-06-08,0.17,4,363
567450,Lennyland: Sweet Home Away Frm Home,2559435,Lenny,,GOSNELLS,-32.07549254515279,115.99271955417171,Private room,47,2,4,2014-09-30,0.06,2,89
586145,Relaxed Home & Helpful Host! Queen2,2889853,Shelli,,JOONDALUP,-31.8426189842208,115.78264055236218,Private room,79,1,6,2013-05-25,0.08,3,365
588298,Semi Detached Suite - Close to City,2901891,Annette,,VINCENT,-31.923315778311643,115.85413478040793,Entire home/apt,75,2,221,2018-06-24,3.07,1,243
592264,Swan River B&B,2923755,Rikki,,BELMONT,-31.930297483715975,115.9386369484375,Private room,180,2,0,,,1,365
594849,LUXURY RETRO STYLE DUPLEX PERTH,2939181,Rika,,SOUTH PERTH,-31.983940144238076,115.88867299804498,Entire home/apt,125,1,400,2018-06-29,5.73,1,309
600831,FIFO CONVENIENCE/executive stay,2972842,Jocelyn,,BELMONT,-31.951885256385953,115.91298401385924,Entire home/apt,100,90,0,,,1,173
608878,Heavenly retreat for relaxation,3018030,Emilia,,COCKBURN,-32.12950262337012,115.81260004671151,Private room,120,2,0,,,1,365
616860,Close to City Centre Rooms ,3057568,Dave,,STIRLING,-31.908159676479297,115.83907614119266,Private room,75,1,57,2018-06-16,0.80,1,365
620070,Relaxed home/helpful host Queen 3,2889853,Shelli,,JOONDALUP,-31.844312987037014,115.7836973069347,Private room,79,1,2,2013-04-05,0.03,3,365
620101,Relaxed Home & Helpful Host! Queen1,2889853,Shelli,,JOONDALUP,-31.84316439599416,115.7826761412035,Private room,90,3,11,2013-06-16,0.15,3,365
622652,Big Red House on Settlers Hill,3086862,Julie,,ROCKINGHAM,-32.34193629148217,115.8124456025803,Private room,100,3,3,2014-10-05,0.05,2,365
622967,Inner City Detached Sunny House,820912,Rosy & Phil,,VINCENT,-31.92473691927014,115.84395268293525,Private room,96,2,18,2017-11-25,0.26,1,365
624479,Cafe Heaven Mt Lawley 10min to CITY,3098327,Merrian,,VINCENT,-31.93947100746034,115.87299722590866,Private room,61,2,29,2018-06-23,0.40,2,76
626799,Cosy Bedroom 10 min to airport,1460059,Baz,,SWAN,-31.90451588848995,115.99454551871554,Private room,55,1,24,2016-03-02,0.33,2,365
630797,Your own slice of heaven.,3135878,Deb & Brian,,DONNYBROOK-BALINGUP,-33.78822817228034,115.96939777978096,Entire home/apt,170,2,9,2018-06-29,0.23,1,261
634700,The Fremantle Stone Cottage,3161391,Michael,,FREMANTLE,-32.06337813100161,115.75909043868698,Entire home/apt,149,3,15,2018-04-02,0.23,16,242
636123,Trigg Ocean View B&B,2785721,Geri & Greg,,STIRLING,-31.869094201950514,115.75261160010032,Entire home/apt,110,2,58,2018-05-12,0.81,2,285
636338,Nature-lovers paradise 20min to CBD,1548293,Yan,,GOSNELLS,-32.033473650446396,115.95822335827799,Private room,52,7,6,2015-03-02,0.08,8,365
642944,"Queen room, own bathroom shared kitchen",2593463,Anna,,COOLGARDIE,-31.231175596989956,120.1699978618457,Private room,67,1,10,2018-06-23,0.66,4,84
645598,The Frog Pond House! 12km fr Perth!,1556947,Amber,,WANNEROO,-31.847305364555726,115.8511632009773,Entire home/apt,87,3,54,2018-07-06,0.78,2,353
650239,Duncraig Family Home - B&B Comfy,3265035,Meg,,JOONDALUP,-31.833347736740837,115.77547279564511,Private room,40,1,6,2013-03-11,0.09,1,219
650246,Treetops Guest House,1271454,Greg & Heather,,CHITTERING,-31.555828225387245,116.03201965511184,Private room,114,1,5,2016-09-15,0.11,1,365
653304,Katz Knook,3285053,Kat,,JOONDALUP,-31.769062206448563,115.78978814328627,Private room,114,2,6,2016-06-26,0.09,1,365
658772,"Mint Studio Apartment ""5"", self catering",2096714,Kurt,,VICTORIA PARK,-31.98238893470523,115.90455547899184,Entire home/apt,57,3,60,2018-07-02,0.86,1,131
661142,Love this private holiday home,3337858,C,,SOUTH PERTH,-32.021242360413275,115.87236092955004,Private room,131,1,0,,,2,365
661474,The Family Home - Canning Vale,3339927,Amirah,,CANNING,-32.07286079164888,115.92149499112087,Entire home/apt,110,3,2,2018-04-20,0.08,5,85
662655,Comfy double room by creek AC NBN,1548293,Yan,,GOSNELLS,-32.03349748599785,115.95986281533104,Private room,44,7,6,2014-06-30,0.09,8,365
662660,Cafe Heaven Blue Room Mt Lawley,3098327,Merrian,,VINCENT,-31.937983591912836,115.87341208620921,Private room,43,2,64,2018-07-01,0.95,2,67
667201,Leafy Courtyard Aptmt! Mt Lawley,3374886,Geoff & Lyn,,STIRLING,-31.930194744524922,115.87867453815615,Entire home/apt,85,3,137,2018-06-16,1.93,1,261
668366,The Coach House - Rustic Charm &  Pool,3383167,Noelene,,SUBIACO,-31.95028095597211,115.82215342178266,Entire home/apt,120,3,43,2018-04-06,0.61,1,365
670060,Great Value Ensuite @Victoria Park!,2148357,Ingrid,,VICTORIA PARK,-31.976926742514717,115.90151493143688,Private room,90,1,15,2016-04-17,0.21,6,365
672458,Welcome to our cosy house,3339927,Amirah,,CANNING,-32.03624619970451,115.91183392979794,Entire home/apt,110,3,2,2018-02-23,0.07,5,90
678944,Black George House Country Retreat,3455563,Gordon,,MANJIMUP,-34.315269255440256,116.17746087882422,Entire home/apt,114,1,178,2018-07-05,2.55,1,302
682266,Joondalup Bliss/Quiet Family Home,793327,Lyn,,JOONDALUP,-31.757815939845067,115.7560569623447,Private room,26,2,19,2018-06-08,0.28,1,288
682524,Perth Pearsall Flat 23km From City!,1556947,Amber,,WANNEROO,-31.778196934761198,115.81276295075973,Entire home/apt,79,3,56,2018-07-08,0.82,2,252
696066,Sorrento Breeze Luxury 300m to beach,3564183,Beverley,,JOONDALUP,-31.834082737413016,115.74945007257014,Private room,201,2,6,2017-12-11,0.09,3,365
698365,Two rooms with shared bathroom,3579686,Jenny,,WANNEROO,-31.624664692043815,115.69969159953081,Private room,61,1,0,,,1,365
700837,"Close to Perth, Airport,",3595568,Philip,,BAYSWATER,-31.907166033611237,115.88715859757575,Private room,38,1,17,2018-06-05,1.32,1,81
701317,Beautiful Beaches close by 2,733345,Jacqueline,,JOONDALUP,-31.773419599083027,115.76543439702219,Private room,50,1,33,2018-05-13,0.47,3,338
702750,New modern house close to the beach,3607882,Beverly,,JOONDALUP,-31.801709653281925,115.74306694919238,Private room,82,2,30,2018-01-10,0.44,2,0
704161,"Fun, family friendly home in Leederville, Perth",3481073,Fleur,,VINCENT,-31.92988708470871,115.83986345539267,Entire home/apt,118,1,37,2018-06-26,0.54,1,26
706728,Kambarang,3632460,Sherry (And Barrie),,DONNYBROOK-BALINGUP,-33.561310335690806,115.98510394796794,Entire home/apt,114,2,82,2018-06-11,1.21,1,341
713282,"Beachfront the WEDGE Halls Head, Mandurah",3671146,Denise & Barry,,MANDURAH,-32.52733857778506,115.69471730809029,Entire home/apt,149,3,10,2018-06-06,0.22,2,365
715080,"Cool, quiet and close to the Sea",3683581,Janet,,FREMANTLE,-32.06330257816112,115.75432953915825,Entire home/apt,105,2,128,2018-04-29,1.97,1,89
718652,Unique Duplex with Treetop Balcony,1724505,Linda,,VINCENT,-31.940405659169826,115.88000811504055,Entire home/apt,100,4,31,2016-01-10,0.44,2,256
720731,Milmac Ridge - Margaret River Wine!,3720773,Steve,,BUSSELTON,-33.63046363175813,115.10308018149398,Entire home/apt,190,2,161,2018-06-04,2.40,1,324
725357,Single Room for Rent in Vic Park!,2148357,Ingrid,,VICTORIA PARK,-31.977161753374848,115.90322487231253,Private room,44,1,21,2018-01-04,0.30,6,365
725802,Mr G Stone,3762101,Graeme & Ros,,ROCKINGHAM,-32.28065757674509,115.71871697919771,Private room,120,1,1,2015-02-22,0.02,1,365
725819,Room single Upmarket  near beaches +costs included,3754542,Margaret,,STIRLING,-31.91552106822324,115.7787092722495,Private room,55,2,7,2018-04-19,0.10,9,365
726815,Homely House Close to City and Parks!,3763810,Terri,,VINCENT,-31.9416395903949,115.8567109012479,Entire home/apt,145,3,105,2018-07-01,1.58,1,231
730316,Room by the beach 300 meters away,2889790,Kerryn And Marty,,CAMBRIDGE,-31.94867123868862,115.75976577752436,Private room,79,1,0,,,1,365
731606,Viewport Apartment - Fremantle,3808149,Jo,,FREMANTLE,-32.043764661375256,115.74359745416618,Entire home/apt,78,4,123,2018-07-07,1.79,1,289
739993,One Bedroom Apartment @ The Waldorf,3872122,Belinda,,PERTH,-31.955587687736923,115.84812915221129,Entire home/apt,110,1,152,2018-06-17,2.20,1,334
742186,Tranquil House in South Fremantle!,3885892,Kali,,FREMANTLE,-32.063563308631906,115.75490308242219,Entire home/apt,225,3,19,2016-03-30,0.42,1,27
743835,The Goody House Bed & Breakfast,3899106,Pär-Johan & Allan,,SOUTH PERTH,-32.01731782527658,115.86856883310898,Private room,79,2,51,2017-11-15,0.74,1,214
747648,PERTH CITY-G/F GARDEN APARTMENT,3925559,Lina,,STIRLING,-31.925099865915517,115.88110504117454,Entire home/apt,102,2,52,2018-06-30,0.76,2,311
748558,Gorgeous Fremantle Home-stay!!!,3932387,Lee,,FREMANTLE,-32.06442321294266,115.75100789041778,Private room,155,1,0,,,1,365
756766,Four on Whatley Perth Maylands flat,512735,Sigrid,,BAYSWATER,-31.927517549865577,115.89310330675096,Entire home/apt,71,7,13,2018-05-16,0.24,9,335
756802,Sevenoaks Apartment Perth Maylands,512735,Sigrid,,BAYSWATER,-31.927222290833928,115.90155793872071,Entire home/apt,90,7,1,2013-01-27,0.02,9,347
756823,The Salon at 19 Sevenoaks  Maylands Perth,512735,Sigrid,,BAYSWATER,-31.928254551197192,115.90278379898322,Entire home/apt,90,7,15,2018-04-08,0.23,9,357
760274,Comfy room-150m away from train st.,3796820,Andrew Tashi,,CLAREMONT,-31.97136445332707,115.78890460667677,Private room,61,2,66,2018-04-22,0.96,1,361
760919,Seaside Short Term Rental Apartment,4011409,Wendy,,JOONDALUP,-31.83471530007501,115.75213862840401,Entire home/apt,61,6,87,2018-06-30,1.31,1,243
764096,Private Studio - walk to the beach,4028111,Carrie,,AUGUSTA-MARGARET RIVER,-33.99251635085726,114.99573536937648,Entire home/apt,114,1,254,2018-04-26,3.67,1,273
768678,Inner City / Kings Park / West End,4054831,Graeme,,PERTH,-31.95353081759564,115.84769134554573,Private room,70,7,3,2016-09-13,0.05,1,365
777591,Seashells Villa,4101027,Mel,,BUSSELTON,-33.653627425138055,115.32950006657315,Entire home/apt,180,2,137,2018-06-25,2.02,1,306
780236,Stylish Apartment in West Perth,4114428,Jodie,,PERTH,-31.945581632527908,115.84366128727055,Private room,120,1,1,2015-10-25,0.03,1,365
782047,Ricky's Place by the Sea,435700,Rebecca,,AUGUSTA-MARGARET RIVER,-33.9841370481103,114.99260831942973,Entire home/apt,149,2,172,2018-07-07,2.50,3,299
785924,Small Single Room for Rent Vic Park,2148357,Ingrid,,VICTORIA PARK,-31.978052260573573,115.90195013388617,Private room,42,1,38,2017-08-13,0.56,6,365
786046,Cape Villas Dunsborough Unit 2,4143995,Jacqui,,BUSSELTON,-33.62098676016838,115.09250645648135,Entire home/apt,215,2,65,2018-04-13,1.03,1,295
787908,Upscale home near Burns Beach ,2753824,Linley,,WANNEROO,-31.710741116251942,115.80041077825803,Private room,69,5,1,2013-02-22,0.02,1,365
787951,Oceanview 1 bed Spa Apt at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.830109553393125,115.7473914210864,Private room,279,3,1,2018-03-04,0.23,5,359
787990,Oceanview Hotel Studio at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.83116965849473,115.7460225979245,Private room,229,3,2,2018-02-18,0.12,5,356
787999,2 Bedroom Apartment at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.831141075742718,115.74808345132446,Entire home/apt,249,3,13,2018-04-12,0.25,5,312
